Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
But because two gentlemen  from private feelings of delicacy  do want to die  they will mobilize the army and navy to prevent them ,gentlemen private feelings delicacy want die mobilize army navy prevent,9.92,"gentlemen,private,feelings,delicacy,want,die,mobilize,army,navy,prevent",0.00,
For half a year or more  you and I  Mr  MacIan  will be an obstacle to every reform in the British Empire ,half year Mr MacIan obstacle reform British Empire,13.21,"half,year,Mr,MacIan,obstacle,reform,British,Empire",0.00,
We shall prevent the Chinese being sent out of the Transvaal and the blocks being stopped in the Strand ,shall prevent Chinese sent Transvaal blocks stopped Strand,10.58,"shall,prevent,Chinese,sent,Transvaal,blocks,stopped,Strand",0.00,
We shall be the conversational substitute when anyone recommends Home Rule  or complains of sky signs ,shall conversational substitute recommends Home Rule complains sky signs,6.86,"shall,conversational,substitute,recommends,Home,Rule,complains,sky,signs",0.00,
Therefore  do not imagine  in your innocence  that we have only to melt away among those English hills as a Highland cateran might into your god   forsaken Highland mountains ,imagine innocence melt away English hills Highland cateran god forsaken Highland mountains,9.71,"imagine,innocence,melt,away,English,hills,Highland,cateran,god,forsaken,Highland,mountains",0.00,
We must be eternally on our guard  we must live the hunted life of two distinguished criminals ,eternally guard live hunted life distinguished criminals,10.53,"eternally,guard,live,hunted,life,distinguished,criminals",0.00,
We must expect to be recognized as much as if we were Napoleon escaping from Elba ,expect recognized Napoleon escaping Elba,13.41,"expect,recognized,Napoleon,escaping,Elba",0.00,
We must be prepared for our descriptions being sent to every tiny village  and for our faces being recognized by every ambitious policeman ,prepared descriptions sent tiny village faces recognized ambitious policeman,10.07,"prepared,descriptions,sent,tiny,village,faces,recognized,ambitious,policeman",0.00,
We must often sleep under the stars as if we were in Africa ,sleep stars Africa,16.67,"sleep,stars,Africa",0.00,
Last and most important we must not dream of effecting our    our final settlement  which will be a thing as famous as the Phoenix Park murders  unless we have made real and precise arrangements for our isolation    I will not say our safety ,important dream effecting final settlement thing famous Phoenix Park murders real precise arrangements isolation safety,11.57,"important,dream,effecting,final,settlement,thing,famous,Phoenix,Park,murders,real,precise,arrangements,isolation,safety",0.00,
We must not  in short  fight until we have thrown them off our scent  if only for a moment ,short fight thrown scent moment,15.38,"short,fight,thrown,scent,moment",0.00,
For  take my word for it  Mr  MacIan  if the British Public once catches us up  the British Public will prevent the duel  if it is only by locking us both up in asylums for the rest of our days ,word Mr MacIan British Public catches British Public prevent duel locking asylums rest days,13.40,"word,Mr,MacIan,British,Public,catches,British,Public,prevent,duel,locking,asylums,rest,days",0.00,
MacIan was looking at the horizon with a rather misty look ,MacIan looking horizon misty look,10.17,"MacIan,looking,horizon,misty,look",0.00,
 I am not at all surprised  he said   at the world being against us ,surprised said world,16.18,"surprised,said,world",0.00,
It makes me feel I was right to     ,makes feel right,13.89,"makes,feel,right",0.00,
 To smash your window  said MacIan ,smash window said MacIan,5.71,"smash,window,said,MacIan",0.00,
 Very well  then  said Turnbull  stolidly ,said Turnbull stolidly,7.14,"said,Turnbull,stolidly",0.00,
 Let us look at a few final facts ,Let look final facts,11.76,"Let,look,final,facts",0.00,
Beyond that hill there is comparatively clear country ,hill comparatively clear country,7.41,"hill,comparatively,clear,country",0.00,
Fortunately  I know the part well  and if you will follow me exactly  and  when necessary  on your stomach  we may be able to get ten miles out of London  literally without meeting anyone at all  which will be the best possible beginning  at any rate ,Fortunately know follow exactly necessary stomach able miles London literally meeting best possible beginning rate,12.35,"Fortunately,know,follow,exactly,necessary,stomach,able,miles,London,literally,meeting,best,possible,beginning,rate",0.00,
We have provisions for at least two days and two nights  three days if we do it carefully ,provisions days nights days carefully,14.44,"provisions,days,nights,days,carefully",0.00,
We may be able to get fifty or sixty miles away without even walking into an inn door ,able miles away walking inn door,13.95,"able,miles,away,walking,inn,door",0.00,
I have the biscuits and the tinned meat  and the milk ,biscuits tinned meat milk,12.96,"biscuits,tinned,meat,milk",0.00,
 Yes  said MacIan  like a soldier taking orders ,Yes said MacIan like soldier taking orders,2.08,"Yes,said,MacIan,like,soldier,taking,orders",0.00,
We turn under that third bush and so down into the valley ,turn bush valley,15.52,"turn,bush,valley",0.00,
And he set off ahead at a swinging walk ,set ahead swinging walk,12.50,"set,ahead,swinging,walk",0.00,
Then he stopped suddenly  for he realized that the other was not following ,stopped suddenly realized following,12.00,"stopped,suddenly,realized,following",0.00,
Evan MacIan was leaning on his sword with a lowering face  like a man suddenly smitten still with doubt ,Evan MacIan leaning sword lowering face like man suddenly smitten doubt,7.69,"Evan,MacIan,leaning,sword,lowering,face,like,man,suddenly,smitten,doubt",0.00,
asked Turnbull  staring in some anger ,asked Turnbull staring anger,5.26,"asked,Turnbull,staring,anger",0.00,
demanded the leader  again  his face slowly growing as red as his beard  then he said  suddenly  and in a more human voice   Are you in pain  MacIan ,demanded leader face slowly growing red beard said suddenly human voice pain MacIan,10.07,"demanded,leader,face,slowly,growing,red,beard,said,suddenly,human,voice,pain,MacIan",0.00,
 Yes  replied the Highlander  without lifting his face ,Yes replied Highlander lifting face,5.45,"Yes,replied,Highlander,lifting,face",0.00,
 Take some brandy  cried Turnbull  walking forward hurriedly towards him ,brandy cried Turnbull walking forward hurriedly,5.48,"brandy,cried,Turnbull,walking,forward,hurriedly",0.00,
 It  s not in the body  said MacIan  in his dull  strange way ,body said MacIan dull strange way,11.29,"body,said,MacIan,dull,strange,way",0.00,
 The pain has come into my mind ,pain come mind,12.50,"pain,come,mind",0.00,
A very dreadful thing has just come into my thoughts ,dreadful thing come thoughts,11.32,"dreadful,thing,come,thoughts",0.00,
MacIan broke out with a queer and living voice ,MacIan broke queer living voice,8.51,"MacIan,broke,queer,living,voice",0.00,
A frightful thing has come upon me  and I know it must be now and here ,frightful thing come know,16.90,"frightful,thing,come,know",0.00,
I must kill you here  he cried  with a sort of tearful rage impossible to describe ,kill cried sort tearful rage impossible describe,10.84,"kill,cried,sort,tearful,rage,impossible,describe",0.00,
 Why  you idiot  began Turnbull ,idiot began Turnbull,6.25,"idiot,began,Turnbull",0.00,
 The hour has come    the black hour God meant for it ,hour come black hour God meant,9.26,"hour,come,black,hour,God,meant",0.00,
Quick  it will soon be gone ,Quick soon gone,10.71,"Quick,soon,gone",0.00,
And he flung the scabbard from him furiously  and stood with the sunlight sparkling along his sword ,flung scabbard furiously stood sunlight sparkling sword,10.00,"flung,scabbard,furiously,stood,sunlight,sparkling,sword",0.00,
 You confounded fool  repeated Turnbull ,confounded fool repeated Turnbull,2.50,"confounded,fool,repeated,Turnbull",0.00,
 Put that thing up again  you ass  people will come out of that house at the first clash of the steel ,thing ass people come house clash steel,13.73,"thing,ass,people,come,house,clash,steel",0.00,
 One of us will be dead before they come  said the other  hoarsely   for this is the hour God meant ,dead come said hoarsely hour God meant,13.00,"dead,come,said,hoarsely,hour,God,meant",0.00,
 Well  I never thought much of God  said the editor of The Atheist  losing all patience ,thought God said editor Atheist losing patience,10.23,"thought,God,said,editor,Atheist,losing,patience",0.00,
Never mind what God meant ,mind God meant,7.69,"mind,God,meant",0.00,
Kindly enlighten my pagan darkness as to what the devil you mean ,Kindly enlighten pagan darkness devil mean,9.23,"Kindly,enlighten,pagan,darkness,devil,mean",0.00,
 The hour will soon be gone ,hour soon gone,10.71,"hour,soon,gone",0.00,
In a moment it will be gone  said the madman ,moment gone said madman,13.33,"moment,gone,said,madman",0.00,
 It is now  now  now that I must nail your blaspheming body to the earth    now  now that I must avenge Our Lady on her vile slanderer ,nail blaspheming body earth avenge Lady vile slanderer,14.07,"nail,blaspheming,body,earth,avenge,Lady,vile,slanderer",0.00,
For the dreadful thought is in my mind ,dreadful thought mind,12.82,"dreadful,thought,mind",0.00,
 And what thought  asked Turnbull  with frantic composure   occupies what you call your mind ,thought asked Turnbull frantic composure occupies mind,7.53,"thought,asked,Turnbull,frantic,composure,occupies,mind",0.00,
 I must kill you now  said the fanatic   because     ,kill said fanatic,11.32,"kill,said,fanatic",0.00,
 Well  because  said Turnbull  patiently ,said Turnbull patiently,4.88,"said,Turnbull,patiently",0.00,
Turnbull  s face had a sudden spasm in the sunlight  a change so instantaneous that it left no trace behind it  and his features seemed still carved into a cold stare ,Turnbull face sudden spasm sunlight change instantaneous left trace features carved cold stare,10.78,"Turnbull,face,sudden,spasm,sunlight,change,instantaneous,left,trace,features,carved,cold,stare",0.00,
But when he spoke again he seemed like a man who was placidly pretending to misunderstand something that he understood perfectly well ,spoke like man placidly pretending misunderstand understood perfectly,10.45,"spoke,like,man,placidly,pretending,misunderstand,understood,perfectly",0.00,
 Your affection expresses itself in an abrupt form  he began  but MacIan broke the brittle and frivolous speech to pieces with a violent voice ,affection expresses abrupt form began MacIan broke brittle frivolous speech pieces violent voice,7.69,"affection,expresses,abrupt,form,began,MacIan,broke,brittle,frivolous,speech,pieces,violent,voice",0.00,
 Do not trouble to talk like that  he said ,trouble talk like said,11.63,"trouble,talk,like,said",0.00,
 You know what I mean as well as I know it ,know mean know,18.60,"know,mean,know",0.00,
Turnbull  s face flinched again in the fierce sunlight  but his attitude kept its contemptuous ease ,Turnbull face flinched fierce sunlight attitude kept contemptuous ease,7.00,"Turnbull,face,flinched,fierce,sunlight,attitude,kept,contemptuous,ease",0.00,
 Your Celtic mind really goes too fast for me  he said   let me be permitted in my heavy Lowland way to understand this new development ,Celtic mind goes fast said let permitted heavy Lowland way understand new development,8.82,"Celtic,mind,goes,fast,said,let,permitted,heavy,Lowland,way,understand,new,development",0.00,
My dear Mr  MacIan  what do you really mean ,dear Mr MacIan mean,11.36,"dear,Mr,MacIan,mean",0.00,
MacIan still kept the shining sword   point towards the other  s breast ,MacIan kept shining sword point breast,8.33,"MacIan,kept,shining,sword,point,breast",0.00,
repeated Turnbull  staring at him with an almost blinding gravity ,repeated Turnbull staring blinding gravity,7.58,"repeated,Turnbull,staring,blinding,gravity",0.00,
 Or else we may not want to fight at all  answered Evan  and the end of his speech was like a despairing cry ,want fight answered Evan end speech like despairing cry,12.84,"want,fight,answered,Evan,end,speech,like,despairing,cry",0.00,
Turnbull took out his own sword suddenly as if to engage  then planting it point downwards for a moment  he said   Before we begin  may I ask you a question ,Turnbull took sword suddenly engage planting point downwards moment said begin ask question,10.83,"Turnbull,took,sword,suddenly,engage,planting,point,downwards,moment,said,begin,ask,question",0.00,
MacIan bowed patiently  but with burning eyes ,MacIan bowed patiently burning eyes,4.35,"MacIan,bowed,patiently,burning,eyes",0.00,
 You said  just now  continued Turnbull  presently   that if we did not fight now  we might not want to fight at all ,said continued Turnbull presently fight want fight,12.82,"said,continued,Turnbull,presently,fight,want,fight",0.00,
How would you feel about the matter if we came not to want to fight at all ,feel matter came want fight,16.00,"feel,matter,came,want,fight",0.00,
 I should feel  answered the other   just as I should feel if you had drawn your sword  and I had run away from it ,feel answered feel drawn sword run away,14.78,"feel,answered,feel,drawn,sword,run,away",0.00,
I should feel that because I had been weak  justice had not been done ,feel weak justice,15.71,"feel,weak,justice",0.00,
 Justice  answered Turnbull  with a thoughtful smile   but we are talking about your feelings ,Justice answered Turnbull thoughtful smile talking feelings,7.45,"Justice,answered,Turnbull,thoughtful,smile,talking,feelings",0.00,
And what do you mean by justice  apart from your feelings ,mean justice apart feelings,12.07,"mean,justice,apart,feelings",0.00,
MacIan made a gesture of weary recognition ,MacIan gesture weary recognition,6.98,"MacIan,gesture,weary,recognition",0.00,
 Oh  Nominalism  he said  with a sort of sigh   we had all that out in the twelfth century ,Oh Nominalism said sort sigh twelfth century,12.09,"Oh,Nominalism,said,sort,sigh,twelfth,century",0.00,
 I wish we could have it out now  replied the other  firmly ,wish replied firmly,15.00,"wish,replied,firmly",0.00,
 Do you really mean that if you came to think me right  you would be certainly wrong ,mean came think right certainly wrong,12.94,"mean,came,think,right,certainly,wrong",0.00,
 If I had a blow on the back of my head  I might come to think you a green elephant  answered MacIan   but have I not the right to say now  that if I thought that I should think wrong ,blow head come think green elephant answered MacIan right thought think wrong,15.22,"blow,head,come,think,green,elephant,answered,MacIan,right,thought,think,wrong",0.00,
 Then you are quite certain that it would be wrong to like me ,certain wrong like,16.13,"certain,wrong,like",0.00,
asked Turnbull  with a slight smile ,asked Turnbull slight smile,5.56,"asked,Turnbull,slight,smile",0.00,
 No  said Evan  thoughtfully   I do not say that ,said Evan thoughtfully,12.24,"said,Evan,thoughtfully",0.00,
It may not be the devil  it may be some part of God I am not meant to know ,devil God meant know,20.00,"devil,God,meant,know",0.00,
But I had a work to do  and it is making the work difficult ,work making work difficult,16.67,"work,making,work,difficult",0.00,
 And I suppose  said the atheist  quite gently   that you and I know all about which part of God we ought to know ,suppose said atheist gently know God ought know,13.16,"suppose,said,atheist,gently,know,God,ought,know",0.00,
MacIan burst out like a man driven back and explaining everything ,MacIan burst like man driven explaining,7.58,"MacIan,burst,like,man,driven,explaining",0.00,
 The Church is not a thing like the Athenaeum Club  he cried ,Church thing like Athenaeum Club cried,9.84,"Church,thing,like,Athenaeum,Club,cried",0.00,
 If the Athenaeum Club lost all its members  the Athenaeum Club would dissolve and cease to exist ,Athenaeum Club lost members Athenaeum Club dissolve cease exist,8.16,"Athenaeum,Club,lost,members,Athenaeum,Club,dissolve,cease,exist",0.00,
But when we belong to the Church we belong to something which is outside all of us  which is outside everything you talk about  outside the Cardinals and the Pope ,belong Church belong outside outside talk outside Cardinals Pope,12.88,"belong,Church,belong,outside,outside,talk,outside,Cardinals,Pope",0.00,
If we all fell dead suddenly  the Church would still somehow exist in God ,fell dead suddenly Church exist God,10.81,"fell,dead,suddenly,Church,exist,God",0.00,
Confound it all  don  t you see that I am more sure of its existence than I am of my own existence ,Confound sure existence existence,18.18,"Confound,sure,existence,existence",0.00,
And yet you ask me to trust my temperament  my own temperament  which can be turned upside down by two bottles of claret or an attack of the jaundice ,ask trust temperament temperament turned upside bottles claret attack jaundice,12.67,"ask,trust,temperament,temperament,turned,upside,bottles,claret,attack,jaundice",0.00,
You ask me to trust that when it softens towards you and not to trust the thing which I believe to be outside myself and more real than the blood in my body ,ask trust softens trust thing believe outside real blood body,14.65,"ask,trust,softens,trust,thing,believe,outside,real,blood,body",0.00,
 Stop a moment  said Turnbull  in the same easy tone   Even in the very act of saying that you believe this or that  you imply that there is a part of yourself that you trust even if there are many parts which you mistrust ,Stop moment said Turnbull easy tone act saying believe imply trust parts mistrust,13.90,"Stop,moment,said,Turnbull,easy,tone,act,saying,believe,imply,trust,parts,mistrust",0.00,
If it is only you that like me  surely  also  it is only you that believe in the Catholic Church ,like surely believe Catholic Church,15.46,"like,surely,believe,Catholic,Church",0.00,
Evan remained in an unmoved and grave attitude ,Evan remained unmoved grave attitude,6.38,"Evan,remained,unmoved,grave,attitude",0.00,
 There is a part of me which is divine  he answered   a part that can be trusted  but there are also affections which are entirely animal and idle ,divine answered trusted affections entirely animal idle,14.29,"divine,answered,trusted,affections,entirely,animal,idle",0.00,
 And you are quite certain  I suppose  continued Turnbull   that if even you esteem me the esteem would be wholly animal and idle ,certain suppose continued Turnbull esteem esteem wholly animal idle,10.77,"certain,suppose,continued,Turnbull,esteem,esteem,wholly,animal,idle",0.00,
For the first time MacIan started as if he had not expected the thing that was said to him ,time MacIan started expected thing said,14.29,"time,MacIan,started,expected,thing,said",0.00,
 Whatever in earth or heaven it is that has joined us two together  it seems to be something which makes it impossible to lie ,earth heaven joined makes impossible lie,14.29,"earth,heaven,joined,makes,impossible,lie",0.00,
No  I do not think that the movement in me towards you was  was that surface sort of thing ,think movement surface sort thing,15.38,"think,movement,surface,sort,thing",0.00,
But understand this and understand it thoroughly  if I loved you my love might be divine ,understand understand thoroughly loved love divine,11.24,"understand,understand,thoroughly,loved,love,divine",0.00,
When you wrote those words about Our Lady  you were in that act a wicked man doing a wicked thing ,wrote words Lady act wicked man wicked thing,12.24,"wrote,words,Lady,act,wicked,man,wicked,thing",0.00,
If I hate you it is because you have hated goodness ,hate hated goodness,15.38,"hate,hated,goodness",0.00,
Turnbull  s face wore an indecipherable expression ,Turnbull face wore indecipherable expression,3.92,"Turnbull,face,wore,indecipherable,expression",0.00,
 Yes  said MacIan  with a sudden contraction of his black brows   yes  it must be now ,Yes said MacIan sudden contraction black brows yes,9.30,"Yes,said,MacIan,sudden,contraction,black,brows,yes",0.00,
The bright swords crossed  and the first touch of them  travelling down blade and arm  told each combatant that the heart of the other was awakened ,bright swords crossed touch travelling blade arm told combatant heart awakened,10.14,"bright,swords,crossed,touch,travelling,blade,arm,told,combatant,heart,awakened",0.00,
It was not in that way that the swords rang together when they had rushed on each other in the little garden behind the dealer  s shop ,way swords rang rushed little garden dealer shop,14.07,"way,swords,rang,rushed,little,garden,dealer,shop",0.00,
There was a pause  and then MacIan made a movement as if to thrust  and almost at the same moment Turnbull suddenly and calmly dropped his sword ,pause MacIan movement thrust moment Turnbull suddenly calmly dropped sword,11.72,"pause,MacIan,movement,thrust,moment,Turnbull,suddenly,calmly,dropped,sword",0.00,
Evan stared round in an unusual bewilderment  and then realized that a large man in pale clothes and a Panama hat was strolling serenely towards them ,Evan stared round unusual bewilderment realized large man pale clothes Panama hat strolling serenely,8.00,"Evan,stared,round,unusual,bewilderment,realized,large,man,pale,clothes,Panama,hat,strolling,serenely",0.00,
When the combatants  with crossed swords  became suddenly conscious of a third party  they each made the same movement ,combatants crossed swords suddenly conscious party movement,10.08,"combatants,crossed,swords,suddenly,conscious,party,movement",0.00,
It was as quick as the snap of a pistol  and they altered it instantaneously and recovered their original pose  but they had both made it  they had both seen it  and they both knew what it was ,quick snap pistol altered instantaneously recovered original pose seen knew,14.51,"quick,snap,pistol,altered,instantaneously,recovered,original,pose,seen,knew",0.00,
It was not a movement of anger at being interrupted ,movement anger interrupted,13.46,"movement,anger,interrupted",0.00,
Say or think what they would  it was a movement of relief ,think movement relief,15.52,"think,movement,relief",0.00,
A force within them  and yet quite beyond them  seemed slowly and pitilessly washing away the adamant of their oath ,force slowly pitilessly washing away adamant oath,11.21,"force,slowly,pitilessly,washing,away,adamant,oath",0.00,
As mistaken lovers might watch the inevitable sunset of first love  these men watched the sunset of their first hatred ,mistaken lovers watch inevitable sunset love men watched sunset hatred,8.40,"mistaken,lovers,watch,inevitable,sunset,love,men,watched,sunset,hatred",0.00,
Their hearts were growing weaker and weaker against each other ,hearts growing weaker weaker,9.52,"hearts,growing,weaker,weaker",0.00,
When their weapons rang and riposted in the little London garden  they could have been very certain that if a third party had interrupted them something at least would have happened ,weapons rang riposted little London garden certain party interrupted happened,11.54,"weapons,rang,riposted,little,London,garden,certain,party,interrupted,happened",0.00,
But now nothing could undo or deny that flash of fact  that for a second they had been glad to be interrupted ,undo deny flash fact second glad interrupted,13.64,"undo,deny,flash,fact,second,glad,interrupted",0.00,
Some new and strange thing was rising higher and higher in their hearts like a high sea at night ,new strange thing rising higher higher hearts like high sea night,8.25,"new,strange,thing,rising,higher,higher,hearts,like,high,sea,night",0.00,
It was something that seemed all the more merciless  because it might turn out an enormous mercy ,merciless turn enormous mercy,13.40,"merciless,turn,enormous,mercy",0.00,
Was there  perhaps  some such fatalism in friendship as all lovers talk about in love ,fatalism friendship lovers talk love,11.63,"fatalism,friendship,lovers,talk,love",0.00,
Did God make men love each other against their will ,God men love,13.46,"God,men,love",0.00,
 I  m sure you  ll excuse my speaking to you  said the stranger  in a voice at once eager and deprecating ,sure excuse speaking said stranger voice eager deprecating,12.26,"sure,excuse,speaking,said,stranger,voice,eager,deprecating",0.00,
The voice was too polite for good manners ,voice polite good manners,9.52,"voice,polite,good,manners",0.00,
It was incongruous with the eccentric spectacle of the duellists which ought to have startled a sane and free man ,incongruous eccentric spectacle duellists ought startled sane free man,9.65,"incongruous,eccentric,spectacle,duellists,ought,startled,sane,free,man",0.00,
It was also incongruous with the full and healthy  though rather loose physique of the man who spoke ,incongruous healthy loose physique man spoke,11.88,"incongruous,healthy,loose,physique,man,spoke",0.00,
At the first glance he looked a fine animal  with curling gold beard and hair  and blue eyes  unusually bright ,glance looked fine animal curling gold beard hair blue eyes unusually bright,7.21,"glance,looked,fine,animal,curling,gold,beard,hair,blue,eyes,unusually,bright",0.00,
It was only at the second glance that the mind felt a sudden and perhaps unmeaning irritation at the way in which the gold beard retreated backwards into the waistcoat  and the way in which the finely shaped nose went forward as if smelling its way ,second glance mind felt sudden unmeaning irritation way gold beard retreated backwards waistcoat way finely shaped nose went forward smelling way,10.04,"second,glance,mind,felt,sudden,unmeaning,irritation,way,gold,beard,retreated,backwards,waistcoat,way,finely,shaped,nose,went,forward,smelling,way",0.00,
And it was only  perhaps  at the hundredth glance that the bright blue eyes  which normally before and after the instant seemed brilliant with intelligence  seemed as it were to be brilliant with idiocy ,hundredth glance bright blue eyes normally instant brilliant intelligence brilliant idiocy,11.33,"hundredth,glance,bright,blue,eyes,normally,instant,brilliant,intelligence,brilliant,idiocy",0.00,
He was a heavy  healthy   looking man  who looked all the larger because of the loose  light coloured clothes that he wore  and that had in their extreme lightness and looseness  almost a touch of the tropics ,heavy healthy looking man looked larger loose light coloured clothes wore extreme lightness looseness touch tropics,10.05,"heavy,healthy,looking,man,looked,larger,loose,light,coloured,clothes,wore,extreme,lightness,looseness,touch,tropics",0.00,
But a closer examination of his attire would have shown that even in the tropics it would have been unique  but it was all woven according to some hygienic texture which no human being had ever heard of before  and which was absolutely necessary even for a day  s health ,closer examination attire shown tropics unique woven according hygienic texture human heard absolutely necessary day health,12.55,"closer,examination,attire,shown,tropics,unique,woven,according,hygienic,texture,human,heard,absolutely,necessary,day,health",0.00,
He wore a huge broad   brimmed hat  equally hygienic  very much at the back of his head  and his voice coming out of so heavy and hearty a type of man was  as I have said  startlingly shrill and deferential ,wore huge broad brimmed hat equally hygienic head voice coming heavy hearty type man said startlingly shrill deferential,10.63,"wore,huge,broad,brimmed,hat,equally,hygienic,head,voice,coming,heavy,hearty,type,man,said,startlingly,shrill,deferential",0.00,
 I  m sure you  ll excuse my speaking to you  he said ,sure excuse speaking said,14.81,"sure,excuse,speaking,said",0.00,
 Now  I wonder if you are in some little difficulty which  after all  we could settle very comfortably together ,wonder little difficulty settle comfortably,12.50,"wonder,little,difficulty,settle,comfortably",0.00,
The face of both combatants remained somewhat solid under this appeal ,face combatants remained somewhat solid appeal,7.14,"face,combatants,remained,somewhat,solid,appeal",0.00,
But the stranger  probably taking their silence for a gathering shame  continued with a kind of gaiety ,stranger probably taking silence gathering shame continued kind gaiety,7.77,"stranger,probably,taking,silence,gathering,shame,continued,kind,gaiety",0.00,
 So you are the young men I have read about in the papers ,young men read papers,15.52,"young,men,read,papers",0.00,
Well  of course  when one is young  one is rather romantic ,course young romantic,13.56,"course,young,romantic",0.00,
Do you know what I always say to young people ,know young people,15.22,"know,young,people",0.00,
A blank silence followed this gay inquiry ,blank silence followed gay inquiry,4.76,"blank,silence,followed,gay,inquiry",0.00,
Then Turnbull said in a colourless voice ,Turnbull said colourless voice,7.32,"Turnbull,said,colourless,voice",0.00,
 As I was forty   seven last birthday  I probably came into the world too soon for the experience ,seven birthday probably came world soon experience,11.22,"seven,birthday,probably,came,world,soon,experience",0.00,
 Very good  very good  said the friendly person ,good good said friendly person,6.25,"good,good,said,friendly,person",0.00,
 Dry Scotch humour ,Dry Scotch humour,0.00,"Dry,Scotch,humour",0.00,
Dry Scotch humour ,Dry Scotch humour,0.00,"Dry,Scotch,humour",0.00,
I understand that you two people want to fight a duel ,understand people want fight duel,11.11,"understand,people,want,fight,duel",0.00,
I suppose you aren  t much up in the modern world ,suppose modern world,16.00,"suppose,modern,world",0.00,
We  ve quite outgrown duelling  you know ,outgrown duelling know,9.76,"outgrown,duelling,know",0.00,
In fact  Tolstoy tells us that we shall soon outgrow war  which he says is simply a duel between nations ,fact Tolstoy tells shall soon outgrow war says simply duel nations,8.57,"fact,Tolstoy,tells,shall,soon,outgrow,war,says,simply,duel,nations",0.00,
But there is no doubt about our having outgrown duelling ,doubt outgrown duelling,12.28,"doubt,outgrown,duelling",0.00,
Waiting for some effect upon his wooden auditors  the stranger stood beaming for a moment and then resumed ,Waiting effect wooden auditors stranger stood beaming moment resumed,8.41,"Waiting,effect,wooden,auditors,stranger,stood,beaming,moment,resumed",0.00,
 Now  they tell me in the newspapers that you are really wanting to fight about something connected with Roman Catholicism ,tell newspapers wanting fight connected Roman Catholicism,10.57,"tell,newspapers,wanting,fight,connected,Roman,Catholicism",0.00,
Now  do you know what I always say to Roman Catholics ,know Roman Catholics,14.81,"know,Roman,Catholics",0.00,
 No  said Turnbull  heavily ,said Turnbull heavily,3.57,"said,Turnbull,heavily",0.00,
It seemed to be a characteristic of the hearty  hygienic gentleman that he always forgot the speech he had made the moment before ,characteristic hearty hygienic gentleman forgot speech moment,12.31,"characteristic,hearty,hygienic,gentleman,forgot,speech,moment",0.00,
Without enlarging further on the fixed form of his appeal to the Church of Rome  he laughed cordially at Turnbull  s answer  then his wandering blue eyes caught the sunlight on the swords  and he assumed a good   humoured gravity ,enlarging fixed form appeal Church Rome laughed cordially Turnbull answer wandering blue eyes caught sunlight swords assumed good humoured gravity,8.70,"enlarging,fixed,form,appeal,Church,Rome,laughed,cordially,Turnbull,answer,wandering,blue,eyes,caught,sunlight,swords,assumed,good,humoured,gravity",0.00,
 But you know this is a serious matter  he said  eyeing Turnbull and MacIan  as if they had just been keeping the table in a roar with their frivolities ,know matter said eyeing Turnbull MacIan keeping table roar frivolities,12.42,"know,matter,said,eyeing,Turnbull,MacIan,keeping,table,roar,frivolities",0.00,
 I am sure that if I appealed to your higher natures  your higher natures ,sure appealed higher natures higher natures,10.81,"sure,appealed,higher,natures,higher,natures",0.00,
Every man has a higher nature and a lower nature ,man higher nature lower nature,10.20,"man,higher,nature,lower,nature",0.00,
Now  let us put the matter very plainly  and without any romantic nonsense about honour or anything of that sort ,let matter plainly romantic nonsense honour sort,11.50,"let,matter,plainly,romantic,nonsense,honour,sort",0.00,
Is not bloodshed a great sin ,bloodshed great sin,10.34,"bloodshed,great,sin",0.00,
 No  said MacIan  speaking for the first time ,said MacIan speaking time,8.70,"said,MacIan,speaking,time",0.00,
 Murder is a sin  said the immovable Highlander ,Murder sin said immovable Highlander,6.25,"Murder,sin,said,immovable,Highlander",0.00,
 Well  we won  t quarrel about a word  said the other  pleasantly ,quarrel word said pleasantly,12.12,"quarrel,word,said,pleasantly",0.00,
said MacIan  with a sudden asperity ,said MacIan sudden asperity,5.56,"said,MacIan,sudden,asperity",0.00,
What is the good of words if they aren  t important enough to quarrel over ,good words important quarrel,14.67,"good,words,important,quarrel",0.00,
Why do we choose one word more than another if there isn  t any difference between them ,choose word difference,15.91,"choose,word,difference",0.00,
If you called a woman a chimpanzee instead of an angel  wouldn  t there be a quarrel about a word ,called woman chimpanzee instead angel quarrel word,13.27,"called,woman,chimpanzee,instead,angel,quarrel,word",0.00,
If you  re not going to argue about words  what are you going to argue about ,going argue words going argue,14.29,"going,argue,words,going,argue",0.00,
Are you going to convey your meaning to me by moving your ears ,going convey meaning moving ears,12.70,"going,convey,meaning,moving,ears",0.00,
The Church and the heresies always used to fight about words  because they are the only things worth fighting about ,Church heresies fight words things worth fighting,11.21,"Church,heresies,fight,words,things,worth,fighting",0.00,
I say that murder is a sin  and bloodshed is not  and that there is as much difference between those words as there is between the word  yes  and the word  no  or rather more difference  for  yes  and  no  at least  belong to the same category ,murder sin bloodshed difference words word yes word difference yes belong category,14.34,"murder,sin,bloodshed,difference,words,word,yes,word,difference,yes,belong,category",0.00,
Murder is a spiritual incident ,Murder spiritual incident,6.45,"Murder,spiritual,incident",0.00,
Bloodshed is a physical incident ,Bloodshed physical incident,6.06,"Bloodshed,physical,incident",0.00,
A surgeon commits bloodshed ,surgeon commits bloodshed,3.57,"surgeon,commits,bloodshed",0.00,
said the large man  wagging his head ,said large man wagging head,5.41,"said,large,man,wagging,head",0.00,
