Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
The fields were burnished in sun and wind with the colour of kingfisher and parrot and humming   bird  the hues of a hundred flowering flowers ,fields burnished sun wind colour kingfisher parrot humming bird hues flowering flowers,9.09,"fields,burnished,sun,wind,colour,kingfisher,parrot,humming,bird,hues,flowering,flowers",0.00,
There are no lovelier meadows and woodlands than the English  no nobler crests or chasms than those of Snowdon and Glencoe ,lovelier meadows woodlands English nobler crests chasms Snowdon Glencoe,9.76,"lovelier,meadows,woodlands,English,nobler,crests,chasms,Snowdon,Glencoe",0.00,
But Ethel Harrogate had never before seen the southern parks tilted on the splintered northern peaks  the gorge of Glencoe laden with the fruits of Kent ,Ethel Harrogate seen southern parks tilted splintered northern peaks gorge Glencoe laden fruits Kent,7.84,"Ethel,Harrogate,seen,southern,parks,tilted,splintered,northern,peaks,gorge,Glencoe,laden,fruits,Kent",0.00,
There was nothing here of that chill and desolation that in Britain one associates with high and wild scenery ,chill desolation Britain associates high wild scenery,10.91,"chill,desolation,Britain,associates,high,wild,scenery",0.00,
It was rather like a mosaic palace  rent with earthquakes  or like a Dutch tulip garden blown to the stars with dynamite ,like mosaic palace rent earthquakes like Dutch tulip garden blown stars dynamite,8.26,"like,mosaic,palace,rent,earthquakes,like,Dutch,tulip,garden,blown,stars,dynamite",0.00,
 It  s like Kew Gardens on Beachy Head  said Ethel ,like Kew Gardens Beachy Head said Ethel,5.88,"like,Kew,Gardens,Beachy,Head,said,Ethel",0.00,
 It is our secret  answered he   the secret of the volcano  that is also the secret of the revolution    that a thing can be violent and yet fruitful ,secret answered secret volcano secret revolution thing violent fruitful,12.67,"secret,answered,secret,volcano,secret,revolution,thing,violent,fruitful",0.00,
 And yet rather fruitless  he admitted   if I die tonight I die unmarried and a fool ,fruitless admitted die tonight die unmarried fool,10.59,"fruitless,admitted,die,tonight,die,unmarried,fool",0.00,
 It is not my fault if you have come  she said after a difficult silence ,fault come said difficult silence,13.70,"fault,come,said,difficult,silence",0.00,
 It is never your fault  answered Muscari   it was not your fault that Troy fell ,fault answered Muscari fault Troy fell,11.11,"fault,answered,Muscari,fault,Troy,fell",0.00,
As they spoke they came under overwhelming cliffs that spread almost like wings above a corner of peculiar peril ,spoke came overwhelming cliffs spread like wings corner peculiar peril,7.96,"spoke,came,overwhelming,cliffs,spread,like,wings,corner,peculiar,peril",0.00,
Shocked by the big shadow on the narrow ledge  the horses stirred doubtfully ,Shocked big shadow narrow ledge horses stirred doubtfully,6.49,"Shocked,big,shadow,narrow,ledge,horses,stirred,doubtfully",0.00,
The driver leapt to the earth to hold their heads  and they became ungovernable ,driver leapt earth hold heads ungovernable,10.00,"driver,leapt,earth,hold,heads,ungovernable",0.00,
One horse reared up to his full height    the titanic and terrifying height of a horse when he becomes a biped ,horse reared height titanic terrifying height horse biped,11.71,"horse,reared,height,titanic,terrifying,height,horse,biped",0.00,
It was just enough to alter the equilibrium  the whole coach heeled over like a ship and crashed through the fringe of bushes over the cliff ,alter equilibrium coach heeled like ship crashed fringe bushes cliff,11.35,"alter,equilibrium,coach,heeled,like,ship,crashed,fringe,bushes,cliff",0.00,
Muscari threw an arm round Ethel  who clung to him  and shouted aloud ,Muscari threw arm round Ethel clung shouted aloud,7.14,"Muscari,threw,arm,round,Ethel,clung,shouted,aloud",0.00,
At the moment when the gorgeous mountain walls went round the poet  s head like a purple windmill a thing happened which was superficially even more startling ,moment gorgeous mountain walls went round poet head like purple windmill thing happened superficially startling,7.55,"moment,gorgeous,mountain,walls,went,round,poet,head,like,purple,windmill,thing,happened,superficially,startling",0.00,
The elderly and lethargic banker sprang erect in the coach and leapt over the precipice before the tilted vehicle could take him there ,elderly lethargic banker sprang erect coach leapt precipice tilted vehicle,9.63,"elderly,lethargic,banker,sprang,erect,coach,leapt,precipice,tilted,vehicle",0.00,
In the first flash it looked as wild as suicide  but in the second it was as sensible as a safe investment ,flash looked wild suicide second sensible safe investment,13.08,"flash,looked,wild,suicide,second,sensible,safe,investment",0.00,
The Yorkshireman had evidently more promptitude  as well as more sagacity  than Muscari had given him credit for  for he landed in a lap of land which might have been specially padded with turf and clover to receive him ,Yorkshireman evidently promptitude sagacity Muscari given credit landed lap land specially padded turf clover receive,10.91,"Yorkshireman,evidently,promptitude,sagacity,Muscari,given,credit,landed,lap,land,specially,padded,turf,clover,receive",0.00,
As it happened  indeed  the whole company were equally lucky  if less dignified in their form of ejection ,happened company equally lucky dignified form ejection,10.38,"happened,company,equally,lucky,dignified,form,ejection",0.00,
Immediately under this abrupt turn of the road was a grassy and flowery hollow like a sunken meadow  a sort of green velvet pocket in the long  green  trailing garments of the hills ,Immediately abrupt turn road grassy flowery hollow like sunken meadow sort green velvet pocket long green trailing garments hills,7.69,"Immediately,abrupt,turn,road,grassy,flowery,hollow,like,sunken,meadow,sort,green,velvet,pocket,long,green,trailing,garments,hills",0.00,
Into this they were all tipped or tumbled with little damage  save that their smallest baggage and even the contents of their pockets were scattered in the grass around them ,tipped tumbled little damage save smallest baggage contents pockets scattered grass,10.92,"tipped,tumbled,little,damage,save,smallest,baggage,contents,pockets,scattered,grass",0.00,
The wrecked coach still hung above  entangled in the tough hedge  and the horses plunged painfully down the slope ,wrecked coach hung entangled tough hedge horses plunged painfully slope,7.89,"wrecked,coach,hung,entangled,tough,hedge,horses,plunged,painfully,slope",0.00,
The first to sit up was the little priest  who scratched his head with a face of foolish wonder ,sit little priest scratched head face foolish wonder,11.46,"sit,little,priest,scratched,head,face,foolish,wonder",0.00,
Frank Harrogate heard him say to himself   Now why on earth have we fallen just here ,Frank Harrogate heard earth fallen,12.94,"Frank,Harrogate,heard,earth,fallen",0.00,
He blinked at the litter around him  and recovered his own very clumsy umbrella ,blinked litter recovered clumsy umbrella,11.25,"blinked,litter,recovered,clumsy,umbrella",0.00,
Beyond it lay the broad sombrero fallen from the head of Muscari  and beside it a sealed business letter which  after a glance at the address  he returned to the elder Harrogate ,lay broad sombrero fallen head Muscari sealed business letter glance address returned elder Harrogate,10.11,"lay,broad,sombrero,fallen,head,Muscari,sealed,business,letter,glance,address,returned,elder,Harrogate",0.00,
On the other side of him the grass partly hid Miss Ethel  s sunshade  and just beyond it lay a curious little glass bottle hardly two inches long ,grass partly hid Miss Ethel sunshade lay curious little glass bottle hardly inches long,9.59,"grass,partly,hid,Miss,Ethel,sunshade,lay,curious,little,glass,bottle,hardly,inches,long",0.00,
The priest picked it up  in a quick  unobtrusive manner he uncorked and sniffed it  and his heavy face turned the colour of clay ,priest picked quick unobtrusive manner uncorked sniffed heavy face turned colour clay,9.30,"priest,picked,quick,unobtrusive,manner,uncorked,sniffed,heavy,face,turned,colour,clay",0.00,
He slipped it into his own waistcoat pocket ,slipped waistcoat pocket,11.36,"slipped,waistcoat,pocket",0.00,
 I think I  m justified  he said   till I know a little more ,think justified said till know little,11.48,"think,justified,said,till,know,little",0.00,
He gazed painfully at the girl  at that moment being raised out of the flowers by Muscari  who was saying   We have fallen into heaven  it is a sign ,gazed painfully girl moment raised flowers Muscari saying fallen heaven sign,12.08,"gazed,painfully,girl,moment,raised,flowers,Muscari,saying,fallen,heaven,sign",0.00,
Mortals climb up and they fall down  but it is only gods and goddesses who can fall upwards ,Mortals climb fall gods goddesses fall upwards,11.96,"Mortals,climb,fall,gods,goddesses,fall,upwards",0.00,
And indeed she rose out of the sea of colours so beautiful and happy a vision that the priest felt his suspicion shaken and shifted ,rose sea colours beautiful happy vision priest felt suspicion shaken shifted,10.61,"rose,sea,colours,beautiful,happy,vision,priest,felt,suspicion,shaken,shifted",0.00,
 After all  he thought   perhaps the poison isn  t hers  perhaps it  s one of Muscari  s melodramatic tricks ,thought poison Muscari melodramatic tricks,12.84,"thought,poison,Muscari,melodramatic,tricks",0.00,
Muscari set the lady lightly on her feet  made her an absurdly theatrical bow  and then  drawing his cutlass  hacked hard at the taut reins of the horses  so that they scrambled to their feet and stood in the grass trembling ,Muscari set lady lightly feet absurdly theatrical bow drawing cutlass hacked hard taut reins horses scrambled feet stood grass trembling,9.33,"Muscari,set,lady,lightly,feet,absurdly,theatrical,bow,drawing,cutlass,hacked,hard,taut,reins,horses,scrambled,feet,stood,grass,trembling",0.00,
When he had done so  a most remarkable thing occurred ,remarkable thing occurred,12.96,"remarkable,thing,occurred",0.00,
A very quiet man  very poorly dressed and extremely sunburnt  came out of the bushes and took hold of the horses  heads ,quiet man poorly dressed extremely sunburnt came bushes took hold horses heads,8.33,"quiet,man,poorly,dressed,extremely,sunburnt,came,bushes,took,hold,horses,heads",0.00,
He had a queer   shaped knife  very broad and crooked  buckled on his belt  there was nothing else remarkable about him  except his sudden and silent appearance ,queer shaped knife broad crooked buckled belt remarkable sudden silent appearance,9.94,"queer,shaped,knife,broad,crooked,buckled,belt,remarkable,sudden,silent,appearance",0.00,
The poet asked him who he was  and he did not answer ,poet asked answer,16.98,"poet,asked,answer",0.00,
Looking around him at the confused and startled group in the hollow  Muscari then perceived that another tanned and tattered man  with a short gun under his arm  was looking at them from the ledge just below  leaning his elbows on the edge of the turf ,Looking confused startled group hollow Muscari perceived tanned tattered man short gun arm looking ledge leaning elbows edge turf,10.71,"Looking,confused,startled,group,hollow,Muscari,perceived,tanned,tattered,man,short,gun,arm,looking,ledge,leaning,elbows,edge,turf",0.00,
Then he looked up at the road from which they had fallen and saw  looking down on them  the muzzles of four other carbines and four other brown faces with bright but quite motionless eyes ,looked road fallen saw looking muzzles carbines brown faces bright motionless eyes,12.23,"looked,road,fallen,saw,looking,muzzles,carbines,brown,faces,bright,motionless,eyes",0.00,
cried Muscari  with a kind of monstrous gaiety ,cried Muscari kind monstrous gaiety,6.38,"cried,Muscari,kind,monstrous,gaiety",0.00,
Ezza  if you will oblige me by shooting the coachman first  we can cut our way out yet ,Ezza oblige shooting coachman cut way,13.79,"Ezza,oblige,shooting,coachman,cut,way",0.00,
 The coachman  said Ezza  who was standing grimly with his hands in his pockets   happens to be a servant of Mr Harrogate  s ,coachman said Ezza standing grimly hands pockets happens servant Mr Harrogate,9.60,"coachman,said,Ezza,standing,grimly,hands,pockets,happens,servant,Mr,Harrogate",0.00,
 Then shoot him all the more  cried the poet impatiently   he was bribed to upset his master ,shoot cried poet impatiently bribed upset master,10.75,"shoot,cried,poet,impatiently,bribed,upset,master",0.00,
Then put the lady in the middle  and we will break the line up there    with a rush ,lady middle break line rush,15.48,"lady,middle,break,line,rush",0.00,
And  wading in wild grass and flowers  he advanced fearlessly on the four carbines  but finding that no one followed except young Harrogate  he turned  brandishing his cutlass to wave the others on ,wading wild grass flowers advanced fearlessly carbines finding followed young Harrogate turned brandishing cutlass wave,9.09,"wading,wild,grass,flowers,advanced,fearlessly,carbines,finding,followed,young,Harrogate,turned,brandishing,cutlass,wave",0.00,
He beheld the courier still standing slightly astride in the centre of the grassy ring  his hands in his pockets  and his lean  ironical Italian face seemed to grow longer and longer in the evening light ,beheld courier standing slightly astride centre grassy ring hands pockets lean ironical Italian face grow longer longer evening light,8.33,"beheld,courier,standing,slightly,astride,centre,grassy,ring,hands,pockets,lean,ironical,Italian,face,grow,longer,longer,evening,light",0.00,
 You thought  Muscari  I was the failure among our schoolfellows  he said   and you thought you were the success ,thought Muscari failure schoolfellows said thought success,10.62,"thought,Muscari,failure,schoolfellows,said,thought,success",0.00,
But I have succeeded more than you and fill a bigger place in history ,succeeded fill bigger place history,12.86,"succeeded,fill,bigger,place,history",0.00,
I have been acting epics while you have been writing them ,acting epics writing,13.79,"acting,epics,writing",0.00,
 Will you stand there talking nonsense about yourself with a woman to save and three strong men to help you ,stand talking nonsense woman save strong men help,11.11,"stand,talking,nonsense,woman,save,strong,men,help",0.00,
 I call myself Montano  cried the strange courier in a voice equally loud and full ,Montano cried strange courier voice equally loud,9.64,"Montano,cried,strange,courier,voice,equally,loud",0.00,
 I am the King of Thieves  and I welcome you all to my summer palace ,King Thieves welcome summer palace,14.49,"King,Thieves,welcome,summer,palace",0.00,
And even as he spoke five more silent men with weapons ready came out of the bushes  and looked towards him for their orders ,spoke silent men weapons ready came bushes looked orders,12.00,"spoke,silent,men,weapons,ready,came,bushes,looked,orders",0.00,
One of them held a large paper in his hand ,held large paper hand,13.95,"held,large,paper,hand",0.00,
 This pretty little nest where we are all picnicking  went on the courier   brigand  with the same easy yet sinister smile   is  together with some caves underneath it  known by the name of the Paradise of Thieves ,pretty little nest picnicking went courier brigand easy sinister smile caves underneath known Paradise Thieves,10.28,"pretty,little,nest,picnicking,went,courier,brigand,easy,sinister,smile,caves,underneath,known,Paradise,Thieves",0.00,
It is my principal stronghold on these hills  for  the eyrie is invisible both from the road above and from the valley below ,principal stronghold hills eyrie invisible road valley,12.80,"principal,stronghold,hills,eyrie,invisible,road,valley",0.00,
It is something better than impregnable  it is unnoticeable ,better impregnable unnoticeable,10.00,"better,impregnable,unnoticeable",0.00,
Here I mostly live  and here I shall certainly die  if the gendarmes ever track me here ,live shall certainly die gendarmes track,12.50,"live,shall,certainly,die,gendarmes,track",0.00,
I am not the kind of criminal that  reserves his defence  but the better kind that reserves his last bullet ,kind criminal reserves defence better kind reserves bullet,11.11,"kind,criminal,reserves,defence,better,kind,reserves,bullet",0.00,
All were staring at him thunderstruck and still  except Father Brown  who heaved a huge sigh as of relief and fingered the little phial in his pocket ,staring thunderstruck Father Brown heaved huge sigh relief fingered little phial pocket,10.00,"staring,thunderstruck,Father,Brown,heaved,huge,sigh,relief,fingered,little,phial,pocket",0.00,
The poison belongs to this robber   chief  of course ,poison belongs robber chief course,7.55,"poison,belongs,robber,chief,course",0.00,
He carries it so that he may never be captured  like Cato ,carries captured like Cato,13.79,"carries,captured,like,Cato",0.00,
The King of Thieves was  however  continuing his address with the same kind of dangerous politeness ,King Thieves continuing address kind dangerous politeness,9.00,"King,Thieves,continuing,address,kind,dangerous,politeness",0.00,
 It only remains for me  he said   to explain to my guests the social conditions upon which I have the pleasure of entertaining them ,remains said explain guests social conditions pleasure entertaining,12.03,"remains,said,explain,guests,social,conditions,pleasure,entertaining",0.00,
I need not expound the quaint old ritual of ransom  which it is incumbent upon me to keep up  and even this only applies to a part of the company ,need expound quaint old ritual ransom incumbent applies company,14.38,"need,expound,quaint,old,ritual,ransom,incumbent,applies,company",0.00,
The Reverend Father Brown and the celebrated Signor Muscari I shall release tomorrow at dawn and escort to my outposts ,Reverend Father Brown celebrated Signor Muscari shall release tomorrow dawn escort outposts,6.72,"Reverend,Father,Brown,celebrated,Signor,Muscari,shall,release,tomorrow,dawn,escort,outposts",0.00,
Poets and priests  if you will pardon my simplicity of speech  never have any money ,Poets priests pardon simplicity speech money,10.71,"Poets,priests,pardon,simplicity,speech,money",0.00,
And so  let us  seize the opportunity to show our admiration for classic literature and our reverence for Holy Church ,let seize opportunity admiration classic literature reverence Holy Church,9.32,"let,seize,opportunity,admiration,classic,literature,reverence,Holy,Church",0.00,
He paused with an unpleasing smile  and Father Brown blinked repeatedly at him  and seemed suddenly to be listening with great attention ,paused unpleasing smile Father Brown blinked repeatedly suddenly listening great attention,8.03,"paused,unpleasing,smile,Father,Brown,blinked,repeatedly,suddenly,listening,great,attention",0.00,
The brigand captain took the large paper from the attendant brigand and  glancing over it  continued   My other intentions are clearly set forth in this public document  which I will hand round in a moment  and which after that will be posted on a tree by every village in the valley  and every cross   road in the hills ,brigand captain took large paper attendant brigand glancing continued intentions clearly set forth public document hand round moment posted tree village valley cross road hills,10.28,"brigand,captain,took,large,paper,attendant,brigand,glancing,continued,intentions,clearly,set,forth,public,document,hand,round,moment,posted,tree,village,valley,cross,road,hills",0.00,
I will not weary you with the verbalism  since you will be able to check it  the substance of my proclamation is this  I announce first that I have captured the English millionaire  the colossus of finance  Mr Samuel Harrogate ,weary verbalism able check substance proclamation announce captured English millionaire colossus finance Mr Samuel Harrogate,11.01,"weary,verbalism,able,check,substance,proclamation,announce,captured,English,millionaire,colossus,finance,Mr,Samuel,Harrogate",0.00,
I next announce that I have found on his person notes and bonds for two thousand pounds  which he has given up to me ,announce found person notes bonds thousand pounds given,13.68,"announce,found,person,notes,bonds,thousand,pounds,given",0.00,
Now since it would be really immoral to announce such a thing to a credulous public if it had not occurred  I suggest it should occur without further delay ,immoral announce thing credulous public occurred suggest occur delay,12.82,"immoral,announce,thing,credulous,public,occurred,suggest,occur,delay",0.00,
I suggest that Mr Harrogate senior should now give me the two thousand pounds in his pocket ,suggest Mr Harrogate senior thousand pounds pocket,10.87,"suggest,Mr,Harrogate,senior,thousand,pounds,pocket",0.00,
The banker looked at him under lowering brows  red   faced and sulky  but seemingly cowed ,banker looked lowering brows red faced sulky seemingly cowed,6.67,"banker,looked,lowering,brows,red,faced,sulky,seemingly,cowed",0.00,
That leap from the failing carriage seemed to have used up his last virility ,leap failing carriage virility,12.99,"leap,failing,carriage,virility",0.00,
He had held back in a hang   dog style when his son and Muscari had made a bold movement to break out of the brigand trap ,held hang dog style son Muscari bold movement break brigand trap,12.30,"held,hang,dog,style,son,Muscari,bold,movement,break,brigand,trap",0.00,
And now his red and trembling hand went reluctantly to his breast   pocket  and passed a bundle of papers and envelopes to the brigand ,red trembling hand went reluctantly breast pocket passed bundle papers envelopes brigand,8.89,"red,trembling,hand,went,reluctantly,breast,pocket,passed,bundle,papers,envelopes,brigand",0.00,
cried that outlaw gaily   so far we are all cosy ,cried outlaw gaily far cosy,10.20,"cried,outlaw,gaily,far,cosy",0.00,
I resume the points of my proclamation  so soon to be published to all Italy ,resume points proclamation soon published Italy,11.69,"resume,points,proclamation,soon,published,Italy",0.00,
I am asking from the friends of the Harrogate family a ransom of three thousand pounds  which I am sure is almost insulting to that family in its moderate estimate of their importance ,asking friends Harrogate family ransom thousand pounds sure insulting family moderate estimate importance,10.87,"asking,friends,Harrogate,family,ransom,thousand,pounds,sure,insulting,family,moderate,estimate,importance",0.00,
Who would not pay triple this sum for another day  s association with such a domestic circle ,pay triple sum day association domestic circle,10.75,"pay,triple,sum,day,association,domestic,circle",0.00,
I will not conceal from you that the document ends with certain legal phrases about the unpleasant things that may happen if the money is not paid  but meanwhile  ladies and gentlemen  let me assure you that I am comfortably off here for accommodation  wine and cigars  and bid you for the present a sportsman   like welcome to the luxuries of the Paradise of Thieves ,conceal document ends certain legal phrases unpleasant things happen money paid ladies gentlemen let assure comfortably accommodation wine cigars bid present sportsman like welcome luxuries Paradise Thieves,10.33,"conceal,document,ends,certain,legal,phrases,unpleasant,things,happen,money,paid,ladies,gentlemen,let,assure,comfortably,accommodation,wine,cigars,bid,present,sportsman,like,welcome,luxuries,Paradise,Thieves",0.00,
All the time that he had been speaking  the dubious   looking men with carbines and dirty slouch hats had been gathering silently in such preponderating numbers that even Muscari was compelled to recognize his sally with the sword as hopeless ,time speaking dubious looking men carbines dirty slouch hats gathering silently preponderating numbers Muscari compelled recognize sally sword hopeless,8.64,"time,speaking,dubious,looking,men,carbines,dirty,slouch,hats,gathering,silently,preponderating,numbers,Muscari,compelled,recognize,sally,sword,hopeless",0.00,
He glanced around him  but the girl had already gone over to soothe and comfort her father  for her natural affection for his person was as strong or stronger than her somewhat snobbish pride in his success ,glanced girl gone soothe comfort father natural affection person strong stronger somewhat snobbish pride success,10.63,"glanced,girl,gone,soothe,comfort,father,natural,affection,person,strong,stronger,somewhat,snobbish,pride,success",0.00,
Muscari  with the illogicality of a lover  admired this filial devotion  and yet was irritated by it ,Muscari illogicality lover admired filial devotion irritated,9.90,"Muscari,illogicality,lover,admired,filial,devotion,irritated",0.00,
He slapped his sword back in the scabbard and went and flung himself somewhat sulkily on one of the green banks ,slapped sword scabbard went flung somewhat sulkily green banks,10.71,"slapped,sword,scabbard,went,flung,somewhat,sulkily,green,banks",0.00,
The priest sat down within a yard or two  and Muscari turned his aquiline nose on him in an instantaneous irritation ,priest sat yard Muscari turned aquiline nose instantaneous irritation,10.26,"priest,sat,yard,Muscari,turned,aquiline,nose,instantaneous,irritation",0.00,
 Well  said the poet tartly   do people still think me too romantic ,said poet tartly people think romantic,8.82,"said,poet,tartly,people,think,romantic",0.00,
Are there  I wonder  any brigands left in the mountains ,wonder brigands left mountains,10.71,"wonder,brigands,left,mountains",0.00,
 There may be  said Father Brown agnostically ,said Father Brown agnostically,6.52,"said,Father,Brown,agnostically",0.00,
 I mean I am puzzled  replied the priest ,mean puzzled replied priest,9.76,"mean,puzzled,replied,priest",0.00,
 I am puzzled about Ezza or Montano  or whatever his name is ,puzzled Ezza Montano,14.75,"puzzled,Ezza,Montano",0.00,
He seems to me much more inexplicable as a brigand even than he was as a courier ,inexplicable brigand courier,17.28,"inexplicable,brigand,courier",0.00,
I should have thought the brigand was plain enough ,thought brigand plain,11.76,"thought,brigand,plain",0.00,
 I find three curious difficulties  said the priest in a quiet voice ,find curious difficulties said priest quiet voice,7.25,"find,curious,difficulties,said,priest,quiet,voice",0.00,
First of all I must tell you I was lunching in that restaurant at the seaside ,tell lunching restaurant seaside,15.38,"tell,lunching,restaurant,seaside",0.00,
As four of you left the room  you and Miss Harrogate went ahead  talking and laughing  the banker and the courier came behind  speaking sparely and rather low ,left room Miss Harrogate went ahead talking laughing banker courier came speaking sparely low,8.81,"left,room,Miss,Harrogate,went,ahead,talking,laughing,banker,courier,came,speaking,sparely,low",0.00,
But I could not help hearing Ezza say these words    Well  let her have a little fun  you know the blow may smash her any minute ,help hearing Ezza words let little fun know blow smash minute,11.63,"help,hearing,Ezza,words,let,little,fun,know,blow,smash,minute",0.00,
Mr Harrogate answered nothing  so the words must have had some meaning ,Mr Harrogate answered words meaning,9.86,"Mr,Harrogate,answered,words,meaning",0.00,
On the impulse of the moment I warned her brother that she might be in peril  I said nothing of its nature  for I did not know ,impulse moment warned brother peril said nature know,14.96,"impulse,moment,warned,brother,peril,said,nature,know",0.00,
But if it meant this capture in the hills  the thing is nonsense ,meant capture hills thing nonsense,12.31,"meant,capture,hills,thing,nonsense",0.00,
Why should the brigand   courier warn his patron  even by a hint  when it was his whole purpose to lure him into the mountain   mousetrap ,brigand courier warn patron hint purpose lure mountain mousetrap,11.59,"brigand,courier,warn,patron,hint,purpose,lure,mountain,mousetrap",0.00,
But if not  what is this disaster  known both to courier and banker  which hangs over Miss Harrogate  s head ,disaster known courier banker hangs Miss Harrogate head,11.01,"disaster,known,courier,banker,hangs,Miss,Harrogate,head",0.00,
 Disaster to Miss Harrogate ,Disaster Miss Harrogate,3.57,"Disaster,Miss,Harrogate",0.00,
ejaculated the poet  sitting up with some ferocity ,ejaculated poet sitting ferocity,7.84,"ejaculated,poet,sitting,ferocity",0.00,
 All my riddles  however  revolve round our bandit chief  resumed the priest reflectively ,riddles revolve round bandit chief resumed priest reflectively,5.56,"riddles,revolve,round,bandit,chief,resumed,priest,reflectively",0.00,
Why did he put so prominently in his demand for ransom the fact that he had taken two thousand pounds from his victim on the spot ,prominently demand ransom fact taken thousand pounds victim spot,13.08,"prominently,demand,ransom,fact,taken,thousand,pounds,victim,spot",0.00,
It had no faintest tendency to evoke the ransom ,faintest tendency evoke ransom,10.42,"faintest,tendency,evoke,ransom",0.00,
Harrogate  s friends would be far likelier to fear for his fate if they thought the thieves were poor and desperate ,Harrogate friends far likelier fear fate thought thieves poor desperate,9.48,"Harrogate,friends,far,likelier,fear,fate,thought,thieves,poor,desperate",0.00,
Yet the spoliation on the spot was emphasized and even put first in the demand ,spoliation spot emphasized demand,13.92,"spoliation,spot,emphasized,demand",0.00,
Why should Ezza Montano want so specially to tell all Europe that he had picked the pocket before he levied the blackmail ,Ezza Montano want specially tell Europe picked pocket levied blackmail,9.84,"Ezza,Montano,want,specially,tell,Europe,picked,pocket,levied,blackmail",0.00,
 I cannot imagine  said Muscari  rubbing up his black hair for once with an unaffected gesture ,imagine said Muscari rubbing black hair unaffected gesture,8.42,"imagine,said,Muscari,rubbing,black,hair,unaffected,gesture",0.00,
 You may think you enlighten me  but you are leading me deeper in the dark ,think enlighten leading deeper dark,13.33,"think,enlighten,leading,deeper,dark",0.00,
What may be the third objection to the King of the Thieves ,objection King Thieves,15.25,"objection,King,Thieves",0.00,
 The third objection  said Father Brown  still in meditation   is this bank we are sitting on ,objection said Father Brown meditation bank sitting,9.57,"objection,said,Father,Brown,meditation,bank,sitting",0.00,
Why does our brigand   courier call this his chief fortress and the Paradise of Thieves ,brigand courier chief fortress Paradise Thieves,10.23,"brigand,courier,chief,fortress,Paradise,Thieves",0.00,
It is certainly a soft spot to fall on and a sweet spot to look at ,certainly soft spot fall sweet spot look,13.43,"certainly,soft,spot,fall,sweet,spot,look",0.00,
It is also quite true  as he says  that it is invisible from valley and peak  and is therefore a hiding   place ,true says invisible valley peak hiding place,13.39,"true,says,invisible,valley,peak,hiding,place",0.00,
I think it would be the worst fortress in the world ,think worst fortress world,13.46,"think,worst,fortress,world",0.00,
For it is actually commanded from above by the common high   road across the mountains    the very place where the police would most probably pass ,actually commanded common high road mountains place police probably pass,10.20,"actually,commanded,common,high,road,mountains,place,police,probably,pass",0.00,
Why  five shabby short guns held us helpless here about half an hour ago ,shabby short guns held helpless half hour ago,8.22,"shabby,short,guns,held,helpless,half,hour,ago",0.00,
The quarter of a company of any kind of soldiers could have blown us over the precipice ,quarter company kind soldiers blown precipice,12.50,"quarter,company,kind,soldiers,blown,precipice",0.00,
Whatever is the meaning of this odd little nook of grass and flowers  it is not an entrenched position ,meaning odd little nook grass flowers entrenched position,10.68,"meaning,odd,little,nook,grass,flowers,entrenched,position",0.00,
It is something else  it has some other strange sort of importance  some value that I do not understand ,strange sort importance value understand,13.46,"strange,sort,importance,value,understand",0.00,
It is more like an accidental theatre or a natural green   room  it is like the scene for some romantic comedy  it is like ,like accidental theatre natural green room like scene romantic comedy like,10.57,"like,accidental,theatre,natural,green,room,like,scene,romantic,comedy,like",0.00,
As the little priest  s words lengthened and lost themselves in a dull and dreamy sincerity  Muscari  whose animal senses were alert and impatient  heard a new noise in the mountains ,little priest words lengthened lost dull dreamy sincerity Muscari animal senses alert impatient heard new noise mountains,7.65,"little,priest,words,lengthened,lost,dull,dreamy,sincerity,Muscari,animal,senses,alert,impatient,heard,new,noise,mountains",0.00,
Even for him the sound was as yet very small and faint  but he could have sworn the evening breeze bore with it something like the pulsation of horses  hoofs and a distant hallooing ,sound small faint sworn evening breeze bore like pulsation horses hoofs distant hallooing,11.54,"sound,small,faint,sworn,evening,breeze,bore,like,pulsation,horses,hoofs,distant,hallooing",0.00,
At the same moment  and long before the vibration had touched the less   experienced English ears  Montano the brigand ran up the bank above them and stood in the broken hedge  steadying himself against a tree and peering down the road ,moment long vibration touched experienced English ears Montano brigand ran bank stood broken hedge steadying tree peering road,9.75,"moment,long,vibration,touched,experienced,English,ears,Montano,brigand,ran,bank,stood,broken,hedge,steadying,tree,peering,road",0.00,
He was a strange figure as he stood there  for he had assumed a flapped fantastic hat and swinging baldric and cutlass in his capacity of bandit king  but the bright prosaic tweed of the courier showed through in patches all over him ,strange figure stood assumed flapped fantastic hat swinging baldric cutlass capacity bandit king bright prosaic tweed courier showed patches,10.26,"strange,figure,stood,assumed,flapped,fantastic,hat,swinging,baldric,cutlass,capacity,bandit,king,bright,prosaic,tweed,courier,showed,patches",0.00,
The next moment he turned his olive  sneering face and made a movement with his hand ,moment turned olive sneering face movement hand,10.59,"moment,turned,olive,sneering,face,movement,hand",0.00,
The brigands scattered at the signal  not in confusion  but in what was evidently a kind of guerrilla discipline ,brigands scattered signal confusion evidently kind guerrilla discipline,9.73,"brigands,scattered,signal,confusion,evidently,kind,guerrilla,discipline",0.00,
Instead of occupying the road along the ridge  they sprinkled themselves along the side of it behind the trees and the hedge  as if watching unseen for an enemy ,Instead occupying road ridge sprinkled trees hedge watching unseen enemy,11.80,"Instead,occupying,road,ridge,sprinkled,trees,hedge,watching,unseen,enemy",0.00,
