Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
Another minute brought another addition ,minute brought addition,5.00,"minute,brought,addition",0.00,
The younger boy  a remarkable stout  forward child  of two years old  having got the door opened for him by some one without  made his determined appearance among them  and went straight to the sofa to see what was going on  and put in his claim to anything good that might be giving away ,younger boy remarkable stout forward child years old got door opened determined appearance went straight sofa going claim good giving away,11.42,"younger,boy,remarkable,stout,forward,child,years,old,got,door,opened,determined,appearance,went,straight,sofa,going,claim,good,giving,away",0.00,
There being nothing to eat  he could only have some play  and as his aunt would not let him tease his sick brother  he began to fasten himself upon her  as she knelt  in such a way that  busy as she was about Charles  she could not shake him off ,eat play aunt let tease sick brother began fasten knelt way busy Charles shake,14.63,"eat,play,aunt,let,tease,sick,brother,began,fasten,knelt,way,busy,Charles,shake",0.00,
She spoke to him  ordered  entreated  and insisted in vain ,spoke ordered entreated insisted vain,8.47,"spoke,ordered,entreated,insisted,vain",0.00,
Once she did contrive to push him away  but the boy had the greater pleasure in getting upon her back again directly ,contrive push away boy greater pleasure getting directly,11.97,"contrive,push,away,boy,greater,pleasure,getting,directly",0.00,
 Walter  said she   get down this moment ,Walter said moment,9.76,"Walter,said,moment",0.00,
 Walter  cried Charles Hayter   why do you not do as you are bid ,Walter cried Charles Hayter bid,12.31,"Walter,cried,Charles,Hayter,bid",0.00,
Do not you hear your aunt speak ,hear aunt speak,12.50,"hear,aunt,speak",0.00,
Come to me  Walter  come to cousin Charles ,Come Walter come cousin Charles,6.98,"Come,Walter,come,cousin,Charles",0.00,
But not a bit did Walter stir ,bit Walter stir,13.33,"bit,Walter,stir",0.00,
In another moment  however  she found herself in the state of being released from him  some one was taking him from her  though he had bent down her head so much  that his little sturdy hands were unfastened from around her neck  and he was resolutely borne away  before she knew that Captain Wentworth had done it ,moment found state released taking bent head little sturdy hands unfastened neck resolutely borne away knew Captain Wentworth,12.38,"moment,found,state,released,taking,bent,head,little,sturdy,hands,unfastened,neck,resolutely,borne,away,knew,Captain,Wentworth",0.00,
Her sensations on the discovery made her perfectly speechless ,sensations discovery perfectly speechless,8.06,"sensations,discovery,perfectly,speechless",0.00,
She could only hang over little Charles  with most disordered feelings ,hang little Charles disordered feelings,8.45,"hang,little,Charles,disordered,feelings",0.00,
His kindness in stepping forward to her relief  the manner  the silence in which it had passed  the little particulars of the circumstance  with the conviction soon forced on her by the noise he was studiously making with the child  that he meant to avoid hearing her thanks  and rather sought to testify that her conversation was the last of his wants  produced such a confusion of varying  but very painful agitation  as she could not recover from  till enabled by the entrance of Mary and the Miss Musgroves to make over her little patient to their cares  and leave the room ,kindness stepping forward relief manner silence passed little particulars circumstance conviction soon forced noise studiously making child meant avoid hearing thanks sought testify conversation wants produced confusion varying painful agitation recover till enabled entrance Mary Miss Musgroves little patient cares leave room,10.38,"kindness,stepping,forward,relief,manner,silence,passed,little,particulars,circumstance,conviction,soon,forced,noise,studiously,making,child,meant,avoid,hearing,thanks,sought,testify,conversation,wants,produced,confusion,varying,painful,agitation,recover,till,enabled,entrance,Mary,Miss,Musgroves,little,patient,cares,leave,room",0.00,
It might have been an opportunity of watching the loves and jealousies of the four    they were now altogether  but she could stay for none of it ,opportunity watching loves jealousies altogether stay,14.38,"opportunity,watching,loves,jealousies,altogether,stay",0.00,
It was evident that Charles Hayter was not well inclined towards Captain Wentworth ,evident Charles Hayter inclined Captain Wentworth,8.43,"evident,Charles,Hayter,inclined,Captain,Wentworth",0.00,
She had a strong impression of his having said  in a vext tone of voice  after Captain Wentworth  s interference   You ought to have minded me  Walter  I told you not to teaze your aunt  and could comprehend his regretting that Captain Wentworth should do what he ought to have done himself ,strong impression said vext tone voice Captain Wentworth interference ought minded Walter told teaze aunt comprehend regretting Captain Wentworth ought,11.00,"strong,impression,said,vext,tone,voice,Captain,Wentworth,interference,ought,minded,Walter,told,teaze,aunt,comprehend,regretting,Captain,Wentworth,ought",0.00,
But neither Charles Hayter  s feelings  nor anybody  s feelings  could interest her  till she had a little better arranged her own ,Charles Hayter feelings anybody feelings interest till little better arranged,9.16,"Charles,Hayter,feelings,anybody,feelings,interest,till,little,better,arranged",0.00,
She was ashamed of herself  quite ashamed of being so nervous  so overcome by such a trifle  but so it was  and it required a long application of solitude and reflection to recover her ,ashamed ashamed nervous overcome trifle required long application solitude reflection recover,12.43,"ashamed,ashamed,nervous,overcome,trifle,required,long,application,solitude,reflection,recover",0.00,
Other opportunities of making her observations could not fail to occur ,opportunities making observations fail occur,8.45,"opportunities,making,observations,fail,occur",0.00,
Anne had soon been in company with all the four together often enough to have an opinion  though too wise to acknowledge as much at home  where she knew it would have satisfied neither husband nor wife  for while she considered Louisa to be rather the favourite  she could not but think  as far as she might dare to judge from memory and experience  that Captain Wentworth was not in love with either ,Anne soon company opinion wise acknowledge home knew satisfied husband wife considered Louisa favourite think far dare judge memory experience Captain Wentworth love,12.47,"Anne,soon,company,opinion,wise,acknowledge,home,knew,satisfied,husband,wife,considered,Louisa,favourite,think,far,dare,judge,memory,experience,Captain,Wentworth,love",0.00,
It was a little fever of admiration  but it might  probably must  end in love with some ,little fever admiration probably end love,12.50,"little,fever,admiration,probably,end,love",0.00,
Charles Hayter seemed aware of being slighted  and yet Henrietta had sometimes the air of being divided between them ,Charles Hayter aware slighted Henrietta air divided,10.26,"Charles,Hayter,aware,slighted,Henrietta,air,divided",0.00,
Anne longed for the power of representing to them all what they were about  and of pointing out some of the evils they were exposing themselves to ,Anne longed power representing pointing evils exposing,13.61,"Anne,longed,power,representing,pointing,evils,exposing",0.00,
It was the highest satisfaction to her to believe Captain Wentworth not in the least aware of the pain he was occasioning ,highest satisfaction believe Captain Wentworth aware pain occasioning,11.48,"highest,satisfaction,believe,Captain,Wentworth,aware,pain,occasioning",0.00,
There was no triumph  no pitiful triumph in his manner ,triumph pitiful triumph manner,10.91,"triumph,pitiful,triumph,manner",0.00,
He had  probably  never heard  and never thought of any claims of Charles Hayter ,probably heard thought claims Charles Hayter,9.88,"probably,heard,thought,claims,Charles,Hayter",0.00,
He was only wrong in accepting the attentions  of two young women at once ,wrong accepting attentions young women,12.16,"wrong,accepting,attentions,young,women",0.00,
After a short struggle  however  Charles Hayter seemed to quit the field ,short struggle Charles Hayter quit field,8.22,"short,struggle,Charles,Hayter,quit,field",0.00,
Three days had passed without his coming once to Uppercross  a most decided change ,days passed coming Uppercross decided change,9.64,"days,passed,coming,Uppercross,decided,change",0.00,
He had even refused one regular invitation to dinner  and having been found on the occasion by Mr Musgrove with some large books before him  Mr and Mrs Musgrove were sure all could not be right  and talked  with grave faces  of his studying himself to death ,refused regular invitation dinner found occasion Mr Musgrove large books Mr Mrs Musgrove sure right talked grave faces studying death,10.47,"refused,regular,invitation,dinner,found,occasion,Mr,Musgrove,large,books,Mr,Mrs,Musgrove,sure,right,talked,grave,faces,studying,death",0.00,
It was Mary  s hope and belief that he had received a positive dismissal from Henrietta  and her husband lived under the constant dependence of seeing him to   morrow ,Mary hope belief received positive dismissal Henrietta husband lived constant dependence seeing morrow,9.58,"Mary,hope,belief,received,positive,dismissal,Henrietta,husband,lived,constant,dependence,seeing,morrow",0.00,
Anne could only feel that Charles Hayter was wise ,Anne feel Charles Hayter wise,8.00,"Anne,feel,Charles,Hayter,wise",0.00,
One morning  about this time Charles Musgrove and Captain Wentworth being gone a   shooting together  as the sisters in the Cottage were sitting quietly at work  they were visited at the window by the sisters from the Mansion   house ,morning time Charles Musgrove Captain Wentworth gone shooting sisters Cottage sitting quietly work visited window sisters Mansion house,8.97,"morning,time,Charles,Musgrove,Captain,Wentworth,gone,shooting,sisters,Cottage,sitting,quietly,work,visited,window,sisters,Mansion,house",0.00,
It was a very fine November day  and the Miss Musgroves came through the little grounds  and stopped for no other purpose than to say  that they were going to take a long walk  and therefore concluded Mary could not like to go with them  and when Mary immediately replied  with some jealousy at not being supposed a good walker   Oh  yes  I should like to join you very much  I am very fond of a long walk  Anne felt persuaded  by the looks of the two girls  that it was precisely what they did not wish  and admired again the sort of necessity which the family habits seemed to produce  of everything being to be communicated  and everything being to be done together  however undesired and inconvenient ,fine November day Miss Musgroves came little grounds stopped purpose going long walk concluded Mary like Mary immediately replied jealousy supposed good walker Oh yes like join fond long walk Anne felt persuaded looks girls precisely wish admired sort necessity family habits produce communicated undesired inconvenient,11.63,"fine,November,day,Miss,Musgroves,came,little,grounds,stopped,purpose,going,long,walk,concluded,Mary,like,Mary,immediately,replied,jealousy,supposed,good,walker,Oh,yes,like,join,fond,long,walk,Anne,felt,persuaded,looks,girls,precisely,wish,admired,sort,necessity,family,habits,produce,communicated,undesired,inconvenient",0.00,
She tried to dissuade Mary from going  but in vain  and that being the case  thought it best to accept the Miss Musgroves  much more cordial invitation to herself to go likewise  as she might be useful in turning back with her sister  and lessening the interference in any plan of their own ,tried dissuade Mary going vain case thought best accept Miss Musgroves cordial invitation likewise useful turning sister lessening interference plan,11.34,"tried,dissuade,Mary,going,vain,case,thought,best,accept,Miss,Musgroves,cordial,invitation,likewise,useful,turning,sister,lessening,interference,plan",0.00,
 I cannot imagine why they should suppose I should not like a long walk  said Mary  as she went up stairs ,imagine suppose like long walk said Mary went stairs,11.32,"imagine,suppose,like,long,walk,said,Mary,went,stairs",0.00,
 Everybody is always supposing that I am not a good walker  and yet they would not have been pleased  if we had refused to join them ,Everybody supposing good walker pleased refused join,14.29,"Everybody,supposing,good,walker,pleased,refused,join",0.00,
When people come in this manner on purpose to ask us  how can one say no ,people come manner purpose ask,15.07,"people,come,manner,purpose,ask",0.00,
Just as they were setting off  the gentlemen returned ,setting gentlemen returned,11.11,"setting,gentlemen,returned",0.00,
They had taken out a young dog  who had spoilt their sport  and sent them back early ,taken young dog spoilt sport sent early,11.76,"taken,young,dog,spoilt,sport,sent,early",0.00,
Their time and strength  and spirits  were  therefore  exactly ready for this walk  and they entered into it with pleasure ,time strength spirits exactly ready walk entered pleasure,9.76,"time,strength,spirits,exactly,ready,walk,entered,pleasure",0.00,
Could Anne have foreseen such a junction  she would have staid at home  but  from some feelings of interest and curiosity  she fancied now that it was too late to retract  and the whole six set forward together in the direction chosen by the Miss Musgroves  who evidently considered the walk as under their guidance ,Anne foreseen junction staid home feelings interest curiosity fancied late retract set forward direction chosen Miss Musgroves evidently considered walk guidance,10.76,"Anne,foreseen,junction,staid,home,feelings,interest,curiosity,fancied,late,retract,set,forward,direction,chosen,Miss,Musgroves,evidently,considered,walk,guidance",0.00,
Anne  s object was  not to be in the way of anybody  and where the narrow paths across the fields made many separations necessary  to keep with her brother and sister ,Anne object way anybody narrow paths fields separations necessary brother sister,11.98,"Anne,object,way,anybody,narrow,paths,fields,separations,necessary,brother,sister",0.00,
Her pleasure in the walk must arise from the exercise and the day  from the view of the last smiles of the year upon the tawny leaves  and withered hedges  and from repeating to herself some few of the thousand poetical descriptions extant of autumn  that season of peculiar and inexhaustible influence on the mind of taste and tenderness  that season which had drawn from every poet  worthy of being read  some attempt at description  or some lines of feeling ,pleasure walk arise exercise day view smiles year tawny leaves withered hedges repeating thousand poetical descriptions extant autumn season peculiar inexhaustible influence mind taste tenderness season drawn poet worthy read attempt description lines feeling,9.98,"pleasure,walk,arise,exercise,day,view,smiles,year,tawny,leaves,withered,hedges,repeating,thousand,poetical,descriptions,extant,autumn,season,peculiar,inexhaustible,influence,mind,taste,tenderness,season,drawn,poet,worthy,read,attempt,description,lines,feeling",0.00,
She occupied her mind as much as possible in such like musings and quotations  but it was not possible  that when within reach of Captain Wentworth  s conversation with either of the Miss Musgroves  she should not try to hear it  yet she caught little very remarkable ,occupied mind possible like musings quotations possible reach Captain Wentworth conversation Miss Musgroves try hear caught little remarkable,10.82,"occupied,mind,possible,like,musings,quotations,possible,reach,Captain,Wentworth,conversation,Miss,Musgroves,try,hear,caught,little,remarkable",0.00,
It was mere lively chat  such as any young persons  on an intimate footing  might fall into ,mere lively chat young persons intimate footing fall,9.78,"mere,lively,chat,young,persons,intimate,footing,fall",0.00,
He was more engaged with Louisa than with Henrietta ,engaged Louisa Henrietta,11.54,"engaged,Louisa,Henrietta",0.00,
Louisa certainly put more forward for his notice than her sister ,Louisa certainly forward notice sister,9.23,"Louisa,certainly,forward,notice,sister",0.00,
This distinction appeared to increase  and there was one speech of Louisa  s which struck her ,distinction appeared increase speech Louisa struck,10.64,"distinction,appeared,increase,speech,Louisa,struck",0.00,
After one of the many praises of the day  which were continually bursting forth  Captain Wentworth added    ,praises day continually bursting forth Captain Wentworth added,8.33,"praises,day,continually,bursting,forth,Captain,Wentworth,added",0.00,
 What glorious weather for the Admiral and my sister ,glorious weather Admiral sister,9.43,"glorious,weather,Admiral,sister",0.00,
They meant to take a long drive this morning  perhaps we may hail them from some of these hills ,meant long drive morning hail hills,13.54,"meant,long,drive,morning,hail,hills",0.00,
They talked of coming into this side of the country ,talked coming country,13.46,"talked,coming,country",0.00,
I wonder whereabouts they will upset to   day ,wonder whereabouts upset day,8.70,"wonder,whereabouts,upset,day",0.00,
it does happen very often  I assure you  but my sister makes nothing of it  she would as lieve be tossed out as not ,happen assure sister makes lieve tossed,15.52,"happen,assure,sister,makes,lieve,tossed",0.00,
You make the most of it  I know  cried Louisa   but if it were really so  I should do just the same in her place ,know cried Louisa place,18.58,"know,cried,Louisa,place",0.00,
If I loved a man  as she loves the Admiral  I would always be with him  nothing should ever separate us  and I would rather be overturned by him  than driven safely by anybody else ,loved man loves Admiral separate overturned driven safely anybody,14.36,"loved,man,loves,Admiral,separate,overturned,driven,safely,anybody",0.00,
cried he  catching the same tone   I honour you ,cried catching tone honour,10.42,"cried,catching,tone,honour",0.00,
Anne could not immediately fall into a quotation again ,Anne immediately fall quotation,9.09,"Anne,immediately,fall,quotation",0.00,
The sweet scenes of autumn were for a while put by  unless some tender sonnet  fraught with the apt analogy of the declining year  with declining happiness  and the images of youth and hope  and spring  all gone together  blessed her memory ,sweet scenes autumn tender sonnet fraught apt analogy declining year declining happiness images youth hope spring gone blessed memory,9.54,"sweet,scenes,autumn,tender,sonnet,fraught,apt,analogy,declining,year,declining,happiness,images,youth,hope,spring,gone,blessed,memory",0.00,
She roused herself to say  as they struck by order into another path   Is not this one of the ways to Winthrop ,roused struck order path ways Winthrop,14.41,"roused,struck,order,path,ways,Winthrop",0.00,
Winthrop  however  or its environs    for young men are  sometimes to be met with  strolling about near home    was their destination  and after another half mile of gradual ascent through large enclosures  where the ploughs at work  and the fresh made path spoke the farmer counteracting the sweets of poetical despondence  and meaning to have spring again  they gained the summit of the most considerable hill  which parted Uppercross and Winthrop  and soon commanded a full view of the latter  at the foot of the hill on the other side ,Winthrop environs young men met strolling near home destination half mile gradual ascent large enclosures ploughs work fresh path spoke farmer counteracting sweets poetical despondence meaning spring gained summit considerable hill parted Uppercross Winthrop soon commanded view foot hill,9.46,"Winthrop,environs,young,men,met,strolling,near,home,destination,half,mile,gradual,ascent,large,enclosures,ploughs,work,fresh,path,spoke,farmer,counteracting,sweets,poetical,despondence,meaning,spring,gained,summit,considerable,hill,parted,Uppercross,Winthrop,soon,commanded,view,foot,hill",0.00,
Winthrop  without beauty and without dignity  was stretched before them an indifferent house  standing low  and hemmed in by the barns and buildings of a farm   yard ,Winthrop beauty dignity stretched indifferent house standing low hemmed barns buildings farm yard,8.43,"Winthrop,beauty,dignity,stretched,indifferent,house,standing,low,hemmed,barns,buildings,farm,yard",0.00,
Mary exclaimed   Bless me ,Mary exclaimed Bless,3.85,"Mary,exclaimed,Bless",0.00,
Well now  I think we had better turn back  I am excessively tired ,think better turn excessively tired,12.12,"think,better,turn,excessively,tired",0.00,
Henrietta  conscious and ashamed  and seeing no cousin Charles walking along any path  or leaning against any gate  was ready to do as Mary wished  but  No ,Henrietta conscious ashamed seeing cousin Charles walking path leaning gate ready Mary wished,8.97,"Henrietta,conscious,ashamed,seeing,cousin,Charles,walking,path,leaning,gate,ready,Mary,wished",0.00,
said Charles Musgrove  and  No  no ,said Charles Musgrove,8.57,"said,Charles,Musgrove",0.00,
cried Louisa more eagerly  and taking her sister aside  seemed to be arguing the matter warmly ,cried Louisa eagerly taking sister aside arguing matter warmly,7.37,"cried,Louisa,eagerly,taking,sister,aside,arguing,matter,warmly",0.00,
Charles  in the meanwhile  was very decidedly declaring his resolution of calling on his aunt  now that he was so near  and very evidently  though more fearfully  trying to induce his wife to go too ,Charles decidedly declaring resolution calling aunt near evidently fearfully trying induce wife,11.56,"Charles,decidedly,declaring,resolution,calling,aunt,near,evidently,fearfully,trying,induce,wife",0.00,
But this was one of the points on which the lady shewed her strength  and when he recommended the advantage of resting herself a quarter of an hour at Winthrop  as she felt so tired  she resolutely answered   Oh ,points lady shewed strength recommended advantage resting quarter hour Winthrop felt tired resolutely answered Oh,11.32,"points,lady,shewed,strength,recommended,advantage,resting,quarter,hour,Winthrop,felt,tired,resolutely,answered,Oh",0.00,
walking up that hill again would do her more harm than any sitting down could do her good  and  in short  her look and manner declared  that go she would not ,walking hill harm sitting good short look manner declared,13.92,"walking,hill,harm,sitting,good,short,look,manner,declared",0.00,
After a little succession of these sort of debates and consultations  it was settled between Charles and his two sisters  that he and Henrietta should just run down for a few minutes  to see their aunt and cousins  while the rest of the party waited for them at the top of the hill ,little succession sort debates consultations settled Charles sisters Henrietta run minutes aunt cousins rest party waited hill,12.77,"little,succession,sort,debates,consultations,settled,Charles,sisters,Henrietta,run,minutes,aunt,cousins,rest,party,waited,hill",0.00,
Louisa seemed the principal arranger of the plan  and  as she went a little way with them  down the hill  still talking to Henrietta  Mary took the opportunity of looking scornfully around her  and saying to Captain Wentworth   ,Louisa principal arranger plan went little way hill talking Henrietta Mary took opportunity looking scornfully saying Captain Wentworth,8.77,"Louisa,principal,arranger,plan,went,little,way,hill,talking,Henrietta,Mary,took,opportunity,looking,scornfully,saying,Captain,Wentworth",0.00,
But  I assure you  I have never been in the house above twice in my life ,assure house twice life,16.44,"assure,house,twice,life",0.00,
She received no other answer  than an artificial  assenting smile  followed by a contemptuous glance  as he turned away  which Anne perfectly knew the meaning of ,received answer artificial assenting smile followed contemptuous glance turned away Anne perfectly knew meaning,7.41,"received,answer,artificial,assenting,smile,followed,contemptuous,glance,turned,away,Anne,perfectly,knew,meaning",0.00,
The brow of the hill  where they remained  was a cheerful spot  Louisa returned  and Mary  finding a comfortable seat for herself on the step of a stile  was very well satisfied so long as the others all stood about her  but when Louisa drew Captain Wentworth away  to try for a gleaning of nuts in an adjoining hedge   row  and they were gone by degrees quite out of sight and sound  Mary was happy no longer  she quarrelled with her own seat  was sure Louisa had got a much better somewhere  and nothing could prevent her from going to look for a better also ,brow hill remained cheerful spot Louisa returned Mary finding comfortable seat step stile satisfied long stood Louisa drew Captain Wentworth away try gleaning nuts adjoining hedge row gone degrees sight sound Mary happy longer quarrelled seat sure Louisa got better prevent going look better,10.87,"brow,hill,remained,cheerful,spot,Louisa,returned,Mary,finding,comfortable,seat,step,stile,satisfied,long,stood,Louisa,drew,Captain,Wentworth,away,try,gleaning,nuts,adjoining,hedge,row,gone,degrees,sight,sound,Mary,happy,longer,quarrelled,seat,sure,Louisa,got,better,prevent,going,look,better",0.00,
Anne found a nice seat for her  on a dry sunny bank  under the hedge   row  in which she had no doubt of their still being  in some spot or other ,Anne found nice seat dry sunny bank hedge row doubt spot,13.70,"Anne,found,nice,seat,dry,sunny,bank,hedge,row,doubt,spot",0.00,
Mary sat down for a moment  but it would not do  she was sure Louisa had found a better seat somewhere else  and she would go on till she overtook her ,Mary sat moment sure Louisa found better seat till overtook,13.91,"Mary,sat,moment,sure,Louisa,found,better,seat,till,overtook",0.00,
Anne  really tired herself  was glad to sit down  and she very soon heard Captain Wentworth and Louisa in the hedge   row  behind her  as if making their way back along the rough  wild sort of channel  down the centre ,Anne tired glad sit soon heard Captain Wentworth Louisa hedge row making way rough wild sort channel centre,10.09,"Anne,tired,glad,sit,soon,heard,Captain,Wentworth,Louisa,hedge,row,making,way,rough,wild,sort,channel,centre",0.00,
They were speaking as they drew near ,speaking drew near,10.81,"speaking,drew,near",0.00,
Louisa  s voice was the first distinguished ,Louisa voice distinguished,9.09,"Louisa,voice,distinguished",0.00,
She seemed to be in the middle of some eager speech ,middle eager speech,15.38,"middle,eager,speech",0.00,
I could not bear that she should be frightened from the visit by such nonsense ,bear frightened visit nonsense,13.92,"bear,frightened,visit,nonsense",0.00,
would I be turned back from doing a thing that I had determined to do  and that I knew to be right  by the airs and interference of such a person  or of any person I may say ,turned thing determined knew right airs interference person person,16.67,"turned,thing,determined,knew,right,airs,interference,person,person",0.00,
No  I have no idea of being so easily persuaded ,idea easily persuaded,14.58,"idea,easily,persuaded",0.00,
When I have made up my mind  I have made it  and Henrietta seemed entirely to have made up hers to call at Winthrop to   day  and yet  she was as near giving it up  out of nonsensical complaisance ,mind Henrietta entirely Winthrop day near giving nonsensical complaisance,15.23,"mind,Henrietta,entirely,Winthrop,day,near,giving,nonsensical,complaisance",0.00,
 Happy for her  to have such a mind as yours at hand ,Happy mind hand,16.98,"Happy,mind,hand",0.00,
After the hints you gave just now  which did but confirm my own observations  the last time I was in company with him  I need not affect to have no comprehension of what is going on ,hints gave confirm observations time company need affect comprehension going,14.29,"hints,gave,confirm,observations,time,company,need,affect,comprehension,going",0.00,
I see that more than a mere dutiful morning visit to your aunt was in question  and woe betide him  and her too  when it comes to things of consequence  when they are placed in circumstances requiring fortitude and strength of mind  if she have not resolution enough to resist idle interference in such a trifle as this ,mere dutiful morning visit aunt question woe betide comes things consequence placed circumstances requiring fortitude strength mind resolution resist idle interference trifle,11.25,"mere,dutiful,morning,visit,aunt,question,woe,betide,comes,things,consequence,placed,circumstances,requiring,fortitude,strength,mind,resolution,resist,idle,interference,trifle",0.00,
Your sister is an amiable creature  but yours is the character of decision and firmness  I see ,sister amiable creature character decision firmness,11.58,"sister,amiable,creature,character,decision,firmness",0.00,
If you value her conduct or happiness  infuse as much of your own spirit into her as you can ,value conduct happiness infuse spirit,15.05,"value,conduct,happiness,infuse,spirit",0.00,
It is the worst evil of too yielding and indecisive a character  that no influence over it can be depended on ,worst evil yielding indecisive character influence depended,12.73,"worst,evil,yielding,indecisive,character,influence,depended",0.00,
You are never sure of a good impression being durable  everybody may sway it ,sure good impression durable everybody sway,10.39,"sure,good,impression,durable,everybody,sway",0.00,
Let those who would be happy be firm ,Let happy firm,13.51,"Let,happy,firm",0.00,
Here is a nut  said he  catching one down from an upper bough ,nut said catching upper bough,12.90,"nut,said,catching,upper,bough",0.00,
 to exemplify  a beautiful glossy nut  which  blessed with original strength  has outlived all the storms of autumn ,exemplify beautiful glossy nut blessed original strength outlived storms autumn,6.90,"exemplify,beautiful,glossy,nut,blessed,original,strength,outlived,storms,autumn",0.00,
Not a puncture  not a weak spot anywhere ,puncture weak spot,12.20,"puncture,weak,spot",0.00,
This nut  he continued  with playful solemnity   while so many of his brethren have fallen and been trodden under foot  is still in possession of all the happiness that a hazel nut can be supposed capable of ,nut continued playful solemnity brethren fallen trodden foot possession happiness hazel nut supposed capable,11.06,"nut,continued,playful,solemnity,brethren,fallen,trodden,foot,possession,happiness,hazel,nut,supposed,capable",0.00,
Then returning to his former earnest tone     My first wish for all whom I am interested in  is that they should be firm ,returning earnest tone wish interested firm,14.05,"returning,earnest,tone,wish,interested,firm",0.00,
If Louisa Musgrove would be beautiful and happy in her November of life  she will cherish all her present powers of mind ,Louisa Musgrove beautiful happy November life cherish present powers mind,9.92,"Louisa,Musgrove,beautiful,happy,November,life,cherish,present,powers,mind",0.00,
It would have surprised Anne if Louisa could have readily answered such a speech  words of such interest  spoken with such serious warmth ,surprised Anne Louisa readily answered speech words interest spoken warmth,9.42,"surprised,Anne,Louisa,readily,answered,speech,words,interest,spoken,warmth",0.00,
She could imagine what Louisa was feeling ,imagine Louisa feeling,9.52,"imagine,Louisa,feeling",0.00,
For herself  she feared to move  lest she should be seen ,feared lest seen,14.04,"feared,lest,seen",0.00,
While she remained  a bush of low rambling holly protected her  and they were moving on ,remained bush low rambling holly protected moving,10.23,"remained,bush,low,rambling,holly,protected,moving",0.00,
Before they were beyond her hearing  however  Louisa spoke again ,hearing Louisa spoke,10.77,"hearing,Louisa,spoke",0.00,
 Mary is good   natured enough in many respects  said she   but she does sometimes provoke me excessively  by her nonsense and pride    the Elliot pride ,Mary good natured respects said provoke excessively nonsense pride Elliot pride,9.15,"Mary,good,natured,respects,said,provoke,excessively,nonsense,pride,Elliot,pride",0.00,
She has a great deal too much of the Elliot pride ,great deal Elliot pride,14.00,"great,deal,Elliot,pride",0.00,
We do so wish that Charles had married Anne instead ,wish Charles married Anne instead,9.62,"wish,Charles,married,Anne,instead",0.00,
I suppose you know he wanted to marry Anne ,suppose know wanted marry Anne,9.30,"suppose,know,wanted,marry,Anne",0.00,
After a moment  s pause  Captain Wentworth said   ,moment pause Captain Wentworth said,6.00,"moment,pause,Captain,Wentworth,said",0.00,
 I do not exactly know  for Henrietta and I were at school at the time  but I believe about a year before he married Mary ,exactly know Henrietta school time believe year married Mary,13.11,"exactly,know,Henrietta,school,time,believe,year,married,Mary",0.00,
We should all have liked her a great deal better  and papa and mamma always think it was her great friend Lady Russell  s doing  that she did not ,liked great deal better papa mamma think great friend Lady Russell,12.33,"liked,great,deal,better,papa,mamma,think,great,friend,Lady,Russell",0.00,
They think Charles might not be learned and bookish enough to please Lady Russell  and that therefore  she persuaded Anne to refuse him ,think Charles learned bookish Lady Russell persuaded Anne refuse,10.29,"think,Charles,learned,bookish,Lady,Russell,persuaded,Anne,refuse",0.00,
The sounds were retreating  and Anne distinguished no more ,sounds retreating Anne distinguished,8.47,"sounds,retreating,Anne,distinguished",0.00,
Her own emotions still kept her fixed ,emotions kept fixed,10.53,"emotions,kept,fixed",0.00,
The listener  s proverbial fate was not absolutely hers  she had heard no evil of herself  but she had heard a great deal of very painful import ,listener proverbial fate absolutely heard evil heard great deal painful import,11.03,"listener,proverbial,fate,absolutely,heard,evil,heard,great,deal,painful,import",0.00,
She saw how her own character was considered by Captain Wentworth  and there had been just that degree of feeling and curiosity about her in his manner which must give her extreme agitation ,saw character considered Captain Wentworth degree feeling curiosity manner extreme agitation,11.58,"saw,character,considered,Captain,Wentworth,degree,feeling,curiosity,manner,extreme,agitation",0.00,
As soon as she could  she went after Mary  and having found  and walked back with her to their former station  by the stile  felt some comfort in their whole party being immediately afterwards collected  and once more in motion together ,soon went Mary found walked station stile felt comfort party immediately collected motion,11.81,"soon,went,Mary,found,walked,station,stile,felt,comfort,party,immediately,collected,motion",0.00,
Her spirits wanted the solitude and silence which only numbers could give ,spirits wanted solitude silence numbers,9.46,"spirits,wanted,solitude,silence,numbers",0.00,
Charles and Henrietta returned  bringing  as may be conjectured  Charles Hayter with them ,Charles Henrietta returned bringing conjectured Charles Hayter,6.67,"Charles,Henrietta,returned,bringing,conjectured,Charles,Hayter",0.00,
The minutiae of the business Anne could not attempt to understand  even Captain Wentworth did not seem admitted to perfect confidence here  but that there had been a withdrawing on the gentleman  s side  and a relenting on the lady  s  and that they were now very glad to be together again  did not admit a doubt ,minutiae business Anne attempt understand Captain Wentworth admitted perfect confidence withdrawing gentleman relenting lady glad admit doubt,12.78,"minutiae,business,Anne,attempt,understand,Captain,Wentworth,admitted,perfect,confidence,withdrawing,gentleman,relenting,lady,glad,admit,doubt",0.00,
Henrietta looked a little ashamed  but very well pleased    Charles Hayter exceedingly happy  and they were devoted to each other almost from the first instant of their all setting forward for Uppercross ,Henrietta looked little ashamed pleased Charles Hayter exceedingly happy devoted instant setting forward Uppercross,8.82,"Henrietta,looked,little,ashamed,pleased,Charles,Hayter,exceedingly,happy,devoted,instant,setting,forward,Uppercross",0.00,
